timestamp;buyer;seller;symbol;currency;price;quantity
57000;;;INTARIAN_PEPPER_ROOT;XIRECS;12067;4
58400;;;ASH_COATED_OSMIUM;XIRECS;9987;3
59500;;;ASH_COATED_OSMIUM;XIRECS;10002;2
62000;;;ASH_COATED_OSMIUM;XIRECS;10005;6
63700;;;ASH_COATED_OSMIUM;XIRECS;9989;2
64300;;;INTARIAN_PEPPER_ROOT;XIRECS;12060;3
64900;;;ASH_COATED_OSMIUM;XIRECS;10004;4
65300;;;ASH_COATED_OSMIUM;XIRECS;9985;2
67600;;;INTARIAN_PEPPER_ROOT;XIRECS;12071;4
68000;;;ASH_COATED_OSMIUM;XIRECS;10005;3
70400;;;INTARIAN_PEPPER_ROOT;XIRECS;12074;5
71500;;;INTARIAN_PEPPER_ROOT;XIRECS;12067;4
73700;;;INTARIAN_PEPPER_ROOT;XIRECS;12067;4
76300;;;ASH_COATED_OSMIUM;XIRECS;9993;6
76500;;;ASH_COATED_OSMIUM;XIRECS;10012;8
77200;;;INTARIAN_PEPPER_ROOT;XIRECS;12071;3
80200;;;INTARIAN_PEPPER_ROOT;XIRECS;12074;5
83700;;;ASH_COATED_OSMIUM;XIRECS;10005;2
84400;;;INTARIAN_PEPPER_ROOT;XIRECS;12088;5
84600;;;INTARIAN_PEPPER_ROOT;XIRECS;12091;6
84800;;;INTARIAN_PEPPER_ROOT;XIRECS;12088;5
85500;;;ASH_COATED_OSMIUM;XIRECS;9988;7
85700;;;ASH_COATED_OSMIUM;XIRECS;9995;3
85900;;;ASH_COATED_OSMIUM;XIRECS;9986;5
87400;;;INTARIAN_PEPPER_ROOT;XIRECS;12081;3
87900;;;ASH_COATED_OSMIUM;XIRECS;9992;5
88300;;;ASH_COATED_OSMIUM;XIRECS;10011;2
90200;;;ASH_COATED_OSMIUM;XIRECS;10011;10
90700;;;ASH_COATED_OSMIUM;XIRECS;10011;2
90800;;;ASH_COATED_OSMIUM;XIRECS;9995;6
91700;;;INTARIAN_PEPPER_ROOT;XIRECS;12088;8
92500;;;INTARIAN_PEPPER_ROOT;XIRECS;12099;7
95900;;;ASH_COATED_OSMIUM;XIRECS;10008;3
96900;;;ASH_COATED_OSMIUM;XIRECS;10007;6
96900;;;ASH_COATED_OSMIUM;XIRECS;10007;8
97200;;;INTARIAN_PEPPER_ROOT;XIRECS;12104;7
105900;;;ASH_COATED_OSMIUM;XIRECS;10013;5
107000;;;INTARIAN_PEPPER_ROOT;XIRECS;12114;7
107200;;;ASH_COATED_OSMIUM;XIRECS;9995;3
108800;;;INTARIAN_PEPPER_ROOT;XIRECS;12112;3
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;12116;4
109800;;;INTARIAN_PEPPER_ROOT;XIRECS;12113;3
111600;;;ASH_COATED_OSMIUM;XIRECS;9993;5
114700;;;ASH_COATED_OSMIUM;XIRECS;9995;3
116100;;;ASH_COATED_OSMIUM;XIRECS;9993;8
117500;;;INTARIAN_PEPPER_ROOT;XIRECS;12111;6
120100;;;INTARIAN_PEPPER_ROOT;XIRECS;12127;4
122000;;;ASH_COATED_OSMIUM;XIRECS;10012;10
122300;;;ASH_COATED_OSMIUM;XIRECS;10012;5
122400;;;INTARIAN_PEPPER_ROOT;XIRECS;12129;7
124500;;;ASH_COATED_OSMIUM;XIRECS;9992;2
126400;;;ASH_COATED_OSMIUM;XIRECS;9993;6
126500;;;ASH_COATED_OSMIUM;XIRECS;9993;6
127800;;;ASH_COATED_OSMIUM;XIRECS;10012;2
127800;;;INTARIAN_PEPPER_ROOT;XIRECS;12121;3
129500;;;INTARIAN_PEPPER_ROOT;XIRECS;12136;3
130300;;;ASH_COATED_OSMIUM;XIRECS;10011;2
131000;;;ASH_COATED_OSMIUM;XIRECS;10008;9
131100;;;INTARIAN_PEPPER_ROOT;XIRECS;12138;4
131400;;;ASH_COATED_OSMIUM;XIRECS;10009;2
132300;;;INTARIAN_PEPPER_ROOT;XIRECS;12126;3
137700;;;ASH_COATED_OSMIUM;XIRECS;10012;3
138000;;;INTARIAN_PEPPER_ROOT;XIRECS;12131;4
138700;;;INTARIAN_PEPPER_ROOT;XIRECS;12142;3
139400;;;ASH_COATED_OSMIUM;XIRECS;9995;6
139400;;;ASH_COATED_OSMIUM;XIRECS;9995;5
141900;;;INTARIAN_PEPPER_ROOT;XIRECS;12135;4
142000;;;ASH_COATED_OSMIUM;XIRECS;9994;2
142200;;;ASH_COATED_OSMIUM;XIRECS;9994;6
142300;;;INTARIAN_PEPPER_ROOT;XIRECS;12145;6
146700;;;ASH_COATED_OSMIUM;XIRECS;10010;6
148200;;;INTARIAN_PEPPER_ROOT;XIRECS;12142;7
149500;;;ASH_COATED_OSMIUM;XIRECS;10012;9
153200;;;ASH_COATED_OSMIUM;XIRECS;9996;5
154600;;;ASH_COATED_OSMIUM;XIRECS;9995;2
155300;;;ASH_COATED_OSMIUM;XIRECS;10012;10
155500;;;ASH_COATED_OSMIUM;XIRECS;10012;6
155700;;;ASH_COATED_OSMIUM;XIRECS;10015;7
155800;;;ASH_COATED_OSMIUM;XIRECS;9997;5
158200;;;ASH_COATED_OSMIUM;XIRECS;9998;5
164100;;;INTARIAN_PEPPER_ROOT;XIRECS;12167;5
164200;;;INTARIAN_PEPPER_ROOT;XIRECS;12160;7
165300;;;ASH_COATED_OSMIUM;XIRECS;9998;5
170300;;;INTARIAN_PEPPER_ROOT;XIRECS;12177;7
170500;;;INTARIAN_PEPPER_ROOT;XIRECS;12174;7
172700;;;ASH_COATED_OSMIUM;XIRECS;10015;4
173100;;;ASH_COATED_OSMIUM;XIRECS;10009;2
177700;;;ASH_COATED_OSMIUM;XIRECS;9998;10
177900;;;INTARIAN_PEPPER_ROOT;XIRECS;12171;5
181600;;;ASH_COATED_OSMIUM;XIRECS;9999;2
182700;;;ASH_COATED_OSMIUM;XIRECS;9998;5
184700;;;ASH_COATED_OSMIUM;XIRECS;10008;5
184800;;;ASH_COATED_OSMIUM;XIRECS;9999;4
185500;;;INTARIAN_PEPPER_ROOT;XIRECS;12189;5
185900;;;ASH_COATED_OSMIUM;XIRECS;10000;10
186800;;;ASH_COATED_OSMIUM;XIRECS;9999;4
190400;;;ASH_COATED_OSMIUM;XIRECS;10012;3
191800;;;INTARIAN_PEPPER_ROOT;XIRECS;12182;4
192600;;;ASH_COATED_OSMIUM;XIRECS;9997;8
192900;;;ASH_COATED_OSMIUM;XIRECS;10013;10
194900;;;INTARIAN_PEPPER_ROOT;XIRECS;12191;6
197300;;;ASH_COATED_OSMIUM;XIRECS;9997;9
198600;;;INTARIAN_PEPPER_ROOT;XIRECS;12192;5
199400;;;INTARIAN_PEPPER_ROOT;XIRECS;12206;5
200100;;;ASH_COATED_OSMIUM;XIRECS;9997;6
200300;;;ASH_COATED_OSMIUM;XIRECS;9998;10
200400;;;ASH_COATED_OSMIUM;XIRECS;10014;2
200600;;;ASH_COATED_OSMIUM;XIRECS;10013;2
200700;;;ASH_COATED_OSMIUM;XIRECS;10012;8
201700;;;ASH_COATED_OSMIUM;XIRECS;9994;4
204000;;;INTARIAN_PEPPER_ROOT;XIRECS;12211;7
204600;;;INTARIAN_PEPPER_ROOT;XIRECS;12198;5
205600;;;ASH_COATED_OSMIUM;XIRECS;9991;2
206600;;;ASH_COATED_OSMIUM;XIRECS;9993;7
207500;;;INTARIAN_PEPPER_ROOT;XIRECS;12214;3
208900;;;ASH_COATED_OSMIUM;XIRECS;9988;10
210000;;;ASH_COATED_OSMIUM;XIRECS;9987;4
212100;;;INTARIAN_PEPPER_ROOT;XIRECS;12215;4
212700;;;ASH_COATED_OSMIUM;XIRECS;9987;6
215000;;;INTARIAN_PEPPER_ROOT;XIRECS;12225;7
217000;;;INTARIAN_PEPPER_ROOT;XIRECS;12224;5
220600;;;INTARIAN_PEPPER_ROOT;XIRECS;12216;4
222900;;;ASH_COATED_OSMIUM;XIRECS;10011;2
224300;;;INTARIAN_PEPPER_ROOT;XIRECS;12231;3
224800;;;ASH_COATED_OSMIUM;XIRECS;10008;5
224900;;;ASH_COATED_OSMIUM;XIRECS;10008;7
225000;;;INTARIAN_PEPPER_ROOT;XIRECS;12218;7
226200;;;ASH_COATED_OSMIUM;XIRECS;9989;6
227600;;;ASH_COATED_OSMIUM;XIRECS;9990;5
228000;;;ASH_COATED_OSMIUM;XIRECS;9990;5
229200;;;ASH_COATED_OSMIUM;XIRECS;10001;2
229600;;;ASH_COATED_OSMIUM;XIRECS;10011;5
234600;;;INTARIAN_PEPPER_ROOT;XIRECS;12241;4
235600;;;ASH_COATED_OSMIUM;XIRECS;9989;8
236100;;;ASH_COATED_OSMIUM;XIRECS;9989;4
236500;;;ASH_COATED_OSMIUM;XIRECS;9989;2
236600;;;ASH_COATED_OSMIUM;XIRECS;9990;4
237000;;;ASH_COATED_OSMIUM;XIRECS;10005;5
237100;;;ASH_COATED_OSMIUM;XIRECS;9987;3
237500;;;INTARIAN_PEPPER_ROOT;XIRECS;12244;4
239700;;;INTARIAN_PEPPER_ROOT;XIRECS;12246;7
241700;;;ASH_COATED_OSMIUM;XIRECS;9988;7
242000;;;INTARIAN_PEPPER_ROOT;XIRECS;12249;7
242800;;;ASH_COATED_OSMIUM;XIRECS;10003;5
243200;;;ASH_COATED_OSMIUM;XIRECS;10003;6
243500;;;INTARIAN_PEPPER_ROOT;XIRECS;12247;4
243700;;;ASH_COATED_OSMIUM;XIRECS;10006;6
246200;;;ASH_COATED_OSMIUM;XIRECS;9986;9
247600;;;ASH_COATED_OSMIUM;XIRECS;9985;6
248700;;;INTARIAN_PEPPER_ROOT;XIRECS;12242;4
251700;;;ASH_COATED_OSMIUM;XIRECS;9985;4
252300;;;ASH_COATED_OSMIUM;XIRECS;10001;5
252400;;;ASH_COATED_OSMIUM;XIRECS;10004;7
258300;;;ASH_COATED_OSMIUM;XIRECS;10003;9
258400;;;ASH_COATED_OSMIUM;XIRECS;10004;4
259400;;;ASH_COATED_OSMIUM;XIRECS;9989;8
260100;;;INTARIAN_PEPPER_ROOT;XIRECS;12267;5
260500;;;ASH_COATED_OSMIUM;XIRECS;10008;7
260600;;;ASH_COATED_OSMIUM;XIRECS;10006;2
261300;;;ASH_COATED_OSMIUM;XIRECS;9988;2
264100;;;INTARIAN_PEPPER_ROOT;XIRECS;12254;7
265000;;;ASH_COATED_OSMIUM;XIRECS;9991;8
267000;;;ASH_COATED_OSMIUM;XIRECS;9993;9
267500;;;INTARIAN_PEPPER_ROOT;XIRECS;12261;3
268800;;;ASH_COATED_OSMIUM;XIRECS;10012;6
269400;;;ASH_COATED_OSMIUM;XIRECS;9993;4
270400;;;ASH_COATED_OSMIUM;XIRECS;10011;2
270700;;;INTARIAN_PEPPER_ROOT;XIRECS;12277;6
271100;;;INTARIAN_PEPPER_ROOT;XIRECS;12267;3
271800;;;ASH_COATED_OSMIUM;XIRECS;10011;5
272800;;;ASH_COATED_OSMIUM;XIRECS;10012;6
274100;;;INTARIAN_PEPPER_ROOT;XIRECS;12270;6
275600;;;ASH_COATED_OSMIUM;XIRECS;10011;4
280900;;;ASH_COATED_OSMIUM;XIRECS;9994;2
282500;;;ASH_COATED_OSMIUM;XIRECS;9994;4
282600;;;INTARIAN_PEPPER_ROOT;XIRECS;12286;6
282700;;;ASH_COATED_OSMIUM;XIRECS;10004;3
291400;;;ASH_COATED_OSMIUM;XIRECS;9994;3
295500;;;ASH_COATED_OSMIUM;XIRECS;10009;8
297000;;;ASH_COATED_OSMIUM;XIRECS;10010;9
297300;;;ASH_COATED_OSMIUM;XIRECS;10011;3
299500;;;ASH_COATED_OSMIUM;XIRECS;9993;2
300000;;;INTARIAN_PEPPER_ROOT;XIRECS;12307;7
301400;;;INTARIAN_PEPPER_ROOT;XIRECS;12311;7
301600;;;ASH_COATED_OSMIUM;XIRECS;9994;9
302800;;;ASH_COATED_OSMIUM;XIRECS;10003;2
306000;;;INTARIAN_PEPPER_ROOT;XIRECS;12309;5
306200;;;ASH_COATED_OSMIUM;XIRECS;9994;6
306500;;;ASH_COATED_OSMIUM;XIRECS;10010;5
307600;;;ASH_COATED_OSMIUM;XIRECS;9994;5
310000;;;ASH_COATED_OSMIUM;XIRECS;10008;9
310900;;;ASH_COATED_OSMIUM;XIRECS;10009;6
311200;;;INTARIAN_PEPPER_ROOT;XIRECS;12301;3
313100;;;ASH_COATED_OSMIUM;XIRECS;9995;2
313600;;;ASH_COATED_OSMIUM;XIRECS;10012;3
314400;;;INTARIAN_PEPPER_ROOT;XIRECS;12321;6
320900;;;ASH_COATED_OSMIUM;XIRECS;10016;6
323500;;;ASH_COATED_OSMIUM;XIRECS;9994;6
324600;;;ASH_COATED_OSMIUM;XIRECS;9993;2
325000;;;ASH_COATED_OSMIUM;XIRECS;10009;5
327400;;;INTARIAN_PEPPER_ROOT;XIRECS;12321;6
327600;;;INTARIAN_PEPPER_ROOT;XIRECS;12334;3
329000;;;ASH_COATED_OSMIUM;XIRECS;9993;9
330600;;;ASH_COATED_OSMIUM;XIRECS;9994;2
331500;;;INTARIAN_PEPPER_ROOT;XIRECS;12325;3
331800;;;ASH_COATED_OSMIUM;XIRECS;10011;8
332800;;;ASH_COATED_OSMIUM;XIRECS;10010;5
333200;;;INTARIAN_PEPPER_ROOT;XIRECS;12343;7
334400;;;INTARIAN_PEPPER_ROOT;XIRECS;12341;3
334700;;;INTARIAN_PEPPER_ROOT;XIRECS;12328;3
335300;;;INTARIAN_PEPPER_ROOT;XIRECS;12342;3
335400;;;INTARIAN_PEPPER_ROOT;XIRECS;12339;6
335800;;;ASH_COATED_OSMIUM;XIRECS;9994;6
336000;;;ASH_COATED_OSMIUM;XIRECS;9995;6
336400;;;ASH_COATED_OSMIUM;XIRECS;10012;9
336500;;;INTARIAN_PEPPER_ROOT;XIRECS;12343;6
336800;;;ASH_COATED_OSMIUM;XIRECS;9994;4
336800;;;INTARIAN_PEPPER_ROOT;XIRECS;12333;5
337200;;;ASH_COATED_OSMIUM;XIRECS;9993;6
337300;;;ASH_COATED_OSMIUM;XIRECS;9995;7
337400;;;INTARIAN_PEPPER_ROOT;XIRECS;12328;7
340700;;;ASH_COATED_OSMIUM;XIRECS;10009;2
341200;;;ASH_COATED_OSMIUM;XIRECS;9994;2
344000;;;INTARIAN_PEPPER_ROOT;XIRECS;12340;3
344200;;;ASH_COATED_OSMIUM;XIRECS;9996;4
345800;;;ASH_COATED_OSMIUM;XIRECS;9996;3
346200;;;ASH_COATED_OSMIUM;XIRECS;9995;4
349400;;;ASH_COATED_OSMIUM;XIRECS;10009;4
350400;;;ASH_COATED_OSMIUM;XIRECS;10008;5
350900;;;INTARIAN_PEPPER_ROOT;XIRECS;12358;4
351800;;;ASH_COATED_OSMIUM;XIRECS;10010;5
351900;;;INTARIAN_PEPPER_ROOT;XIRECS;12345;7
352300;;;INTARIAN_PEPPER_ROOT;XIRECS;12356;8
352500;;;INTARIAN_PEPPER_ROOT;XIRECS;12359;6
353000;;;ASH_COATED_OSMIUM;XIRECS;9993;5
354000;;;INTARIAN_PEPPER_ROOT;XIRECS;12361;6
356700;;;ASH_COATED_OSMIUM;XIRECS;10011;9
356800;;;INTARIAN_PEPPER_ROOT;XIRECS;12350;6
357500;;;ASH_COATED_OSMIUM;XIRECS;9996;3
358000;;;INTARIAN_PEPPER_ROOT;XIRECS;12351;3
358400;;;ASH_COATED_OSMIUM;XIRECS;10011;3
359300;;;ASH_COATED_OSMIUM;XIRECS;9995;4
360800;;;INTARIAN_PEPPER_ROOT;XIRECS;12367;5
361400;;;ASH_COATED_OSMIUM;XIRECS;9994;6
361600;;;INTARIAN_PEPPER_ROOT;XIRECS;12357;5
363200;;;ASH_COATED_OSMIUM;XIRECS;10010;2
365300;;;ASH_COATED_OSMIUM;XIRECS;9994;3
365400;;;INTARIAN_PEPPER_ROOT;XIRECS;12361;7
367300;;;INTARIAN_PEPPER_ROOT;XIRECS;12361;5
370900;;;INTARIAN_PEPPER_ROOT;XIRECS;12378;4
371200;;;INTARIAN_PEPPER_ROOT;XIRECS;12365;3
372300;;;INTARIAN_PEPPER_ROOT;XIRECS;12368;6
374600;;;INTARIAN_PEPPER_ROOT;XIRECS;12381;3
375300;;;ASH_COATED_OSMIUM;XIRECS;9995;4
375400;;;ASH_COATED_OSMIUM;XIRECS;10010;3
376700;;;INTARIAN_PEPPER_ROOT;XIRECS;12372;7
377400;;;ASH_COATED_OSMIUM;XIRECS;9994;4
380800;;;INTARIAN_PEPPER_ROOT;XIRECS;12387;3
380900;;;ASH_COATED_OSMIUM;XIRECS;9995;8
381000;;;ASH_COATED_OSMIUM;XIRECS;10010;2
383000;;;ASH_COATED_OSMIUM;XIRECS;10009;6
384000;;;ASH_COATED_OSMIUM;XIRECS;9990;4
389800;;;ASH_COATED_OSMIUM;XIRECS;10009;10
389900;;;ASH_COATED_OSMIUM;XIRECS;9990;7
390400;;;ASH_COATED_OSMIUM;XIRECS;9993;9
391100;;;ASH_COATED_OSMIUM;XIRECS;9992;4
392300;;;ASH_COATED_OSMIUM;XIRECS;10010;5
399100;;;INTARIAN_PEPPER_ROOT;XIRECS;12392;3
401000;;;INTARIAN_PEPPER_ROOT;XIRECS;12397;8
401700;;;ASH_COATED_OSMIUM;XIRECS;10012;9
402400;;;ASH_COATED_OSMIUM;XIRECS;9994;5
405200;;;ASH_COATED_OSMIUM;XIRECS;9992;2
407400;;;ASH_COATED_OSMIUM;XIRECS;10010;8
412600;;;ASH_COATED_OSMIUM;XIRECS;9992;4
414000;;;ASH_COATED_OSMIUM;XIRECS;10010;6
415200;;;INTARIAN_PEPPER_ROOT;XIRECS;12425;6
415800;;;ASH_COATED_OSMIUM;XIRECS;9994;6
416100;;;ASH_COATED_OSMIUM;XIRECS;9994;2
419000;;;INTARIAN_PEPPER_ROOT;XIRECS;12412;6
419200;;;INTARIAN_PEPPER_ROOT;XIRECS;12426;4
420300;;;INTARIAN_PEPPER_ROOT;XIRECS;12414;7
423300;;;INTARIAN_PEPPER_ROOT;XIRECS;12417;6
424700;;;ASH_COATED_OSMIUM;XIRECS;9990;6
424900;;;INTARIAN_PEPPER_ROOT;XIRECS;12432;7
425200;;;ASH_COATED_OSMIUM;XIRECS;10006;6
425800;;;ASH_COATED_OSMIUM;XIRECS;9990;7
427600;;;INTARIAN_PEPPER_ROOT;XIRECS;12421;7
430100;;;ASH_COATED_OSMIUM;XIRECS;10007;4
432100;;;INTARIAN_PEPPER_ROOT;XIRECS;12428;8
432800;;;ASH_COATED_OSMIUM;XIRECS;9991;6
433700;;;ASH_COATED_OSMIUM;XIRECS;9990;6
435400;;;ASH_COATED_OSMIUM;XIRECS;9989;3
436100;;;INTARIAN_PEPPER_ROOT;XIRECS;12439;5
437600;;;INTARIAN_PEPPER_ROOT;XIRECS;12428;3
439100;;;ASH_COATED_OSMIUM;XIRECS;10008;5
439800;;;ASH_COATED_OSMIUM;XIRECS;10011;7
440300;;;ASH_COATED_OSMIUM;XIRECS;10008;3
440700;;;ASH_COATED_OSMIUM;XIRECS;9991;2
440800;;;INTARIAN_PEPPER_ROOT;XIRECS;12434;4
442100;;;ASH_COATED_OSMIUM;XIRECS;10003;4
442700;;;ASH_COATED_OSMIUM;XIRECS;10010;6
443000;;;ASH_COATED_OSMIUM;XIRECS;10010;4
444200;;;ASH_COATED_OSMIUM;XIRECS;10010;10
445000;;;ASH_COATED_OSMIUM;XIRECS;10010;8
447800;;;INTARIAN_PEPPER_ROOT;XIRECS;12455;5
449100;;;ASH_COATED_OSMIUM;XIRECS;9995;8
450800;;;ASH_COATED_OSMIUM;XIRECS;10001;3
451800;;;ASH_COATED_OSMIUM;XIRECS;9996;5
452300;;;ASH_COATED_OSMIUM;XIRECS;10012;7
453000;;;INTARIAN_PEPPER_ROOT;XIRECS;12456;3
453400;;;ASH_COATED_OSMIUM;XIRECS;9998;6
453700;;;ASH_COATED_OSMIUM;XIRECS;10008;3
453800;;;INTARIAN_PEPPER_ROOT;XIRECS;12450;7
456000;;;ASH_COATED_OSMIUM;XIRECS;10015;4
456100;;;INTARIAN_PEPPER_ROOT;XIRECS;12446;6
457000;;;INTARIAN_PEPPER_ROOT;XIRECS;12447;6
457600;;;INTARIAN_PEPPER_ROOT;XIRECS;12461;3
458400;;;ASH_COATED_OSMIUM;XIRECS;10014;6
458700;;;INTARIAN_PEPPER_ROOT;XIRECS;12469;7
459600;;;INTARIAN_PEPPER_ROOT;XIRECS;12453;6
461900;;;INTARIAN_PEPPER_ROOT;XIRECS;12469;5
463900;;;ASH_COATED_OSMIUM;XIRECS;10013;6
464300;;;INTARIAN_PEPPER_ROOT;XIRECS;12471;3
465500;;;ASH_COATED_OSMIUM;XIRECS;10013;6
466000;;;INTARIAN_PEPPER_ROOT;XIRECS;12462;3
467300;;;INTARIAN_PEPPER_ROOT;XIRECS;12461;3
467800;;;ASH_COATED_OSMIUM;XIRECS;10007;2
467800;;;ASH_COATED_OSMIUM;XIRECS;10014;5
468100;;;ASH_COATED_OSMIUM;XIRECS;9995;8
469000;;;INTARIAN_PEPPER_ROOT;XIRECS;12462;6
471900;;;ASH_COATED_OSMIUM;XIRECS;10014;6
472200;;;ASH_COATED_OSMIUM;XIRECS;9997;3
473000;;;INTARIAN_PEPPER_ROOT;XIRECS;12476;4
473600;;;INTARIAN_PEPPER_ROOT;XIRECS;12467;5
474000;;;INTARIAN_PEPPER_ROOT;XIRECS;12477;5
476400;;;ASH_COATED_OSMIUM;XIRECS;10008;5
477200;;;ASH_COATED_OSMIUM;XIRECS;9991;6
477600;;;INTARIAN_PEPPER_ROOT;XIRECS;12484;5
478500;;;ASH_COATED_OSMIUM;XIRECS;9991;3
478600;;;ASH_COATED_OSMIUM;XIRECS;9991;6
479600;;;ASH_COATED_OSMIUM;XIRECS;9991;2
482100;;;INTARIAN_PEPPER_ROOT;XIRECS;12475;5
482600;;;ASH_COATED_OSMIUM;XIRECS;9989;5
482700;;;ASH_COATED_OSMIUM;XIRECS;9989;5
487200;;;ASH_COATED_OSMIUM;XIRECS;10008;3
487500;;;ASH_COATED_OSMIUM;XIRECS;9990;4
487700;;;ASH_COATED_OSMIUM;XIRECS;9990;5
489400;;;INTARIAN_PEPPER_ROOT;XIRECS;12483;3
489700;;;ASH_COATED_OSMIUM;XIRECS;10013;7
490300;;;INTARIAN_PEPPER_ROOT;XIRECS;12484;5
493800;;;INTARIAN_PEPPER_ROOT;XIRECS;12487;4
494300;;;ASH_COATED_OSMIUM;XIRECS;10010;3
495800;;;INTARIAN_PEPPER_ROOT;XIRECS;12489;4
498900;;;ASH_COATED_OSMIUM;XIRECS;9992;8
500000;;;ASH_COATED_OSMIUM;XIRECS;9990;4
500000;;;INTARIAN_PEPPER_ROOT;XIRECS;12503;3
501300;;;INTARIAN_PEPPER_ROOT;XIRECS;12505;7
502100;;;ASH_COATED_OSMIUM;XIRECS;9991;4
502700;;;ASH_COATED_OSMIUM;XIRECS;10007;2
503100;;;ASH_COATED_OSMIUM;XIRECS;9996;3
503300;;;INTARIAN_PEPPER_ROOT;XIRECS;12497;6
507800;;;INTARIAN_PEPPER_ROOT;XIRECS;12501;3
509700;;;INTARIAN_PEPPER_ROOT;XIRECS;12503;7
511000;;;ASH_COATED_OSMIUM;XIRECS;9997;4
511700;;;ASH_COATED_OSMIUM;XIRECS;10014;6
512500;;;ASH_COATED_OSMIUM;XIRECS;10014;4
512800;;;ASH_COATED_OSMIUM;XIRECS;9996;7
512800;;;INTARIAN_PEPPER_ROOT;XIRECS;12520;5
514300;;;ASH_COATED_OSMIUM;XIRECS;9995;5
516100;;;ASH_COATED_OSMIUM;XIRECS;10013;5
517200;;;ASH_COATED_OSMIUM;XIRECS;10012;5
519200;;;INTARIAN_PEPPER_ROOT;XIRECS;12526;7
520100;;;ASH_COATED_OSMIUM;XIRECS;10015;6
520700;;;INTARIAN_PEPPER_ROOT;XIRECS;12514;5
521600;;;INTARIAN_PEPPER_ROOT;XIRECS;12515;5
521800;;;ASH_COATED_OSMIUM;XIRECS;9996;4
522500;;;ASH_COATED_OSMIUM;XIRECS;10008;5
525700;;;ASH_COATED_OSMIUM;XIRECS;9997;4
531600;;;INTARIAN_PEPPER_ROOT;XIRECS;12525;4
532300;;;ASH_COATED_OSMIUM;XIRECS;9998;3
536100;;;ASH_COATED_OSMIUM;XIRECS;10003;6
536700;;;INTARIAN_PEPPER_ROOT;XIRECS;12543;3
537200;;;ASH_COATED_OSMIUM;XIRECS;10019;3
539900;;;INTARIAN_PEPPER_ROOT;XIRECS;12533;6
540100;;;ASH_COATED_OSMIUM;XIRECS;10020;2
544700;;;INTARIAN_PEPPER_ROOT;XIRECS;12548;8
545100;;;INTARIAN_PEPPER_ROOT;XIRECS;12552;7
547300;;;ASH_COATED_OSMIUM;XIRECS;10005;9
552900;;;ASH_COATED_OSMIUM;XIRECS;10005;10
554400;;;ASH_COATED_OSMIUM;XIRECS;10004;10
555700;;;INTARIAN_PEPPER_ROOT;XIRECS;12551;7
556000;;;INTARIAN_PEPPER_ROOT;XIRECS;12549;3
